year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",288.00,104.00,22.99,5.87,38.85,1.59,34.70,15.00,1.00,7056.00,1354.00,763.00,1825.00,85.00,3029.00
2025,5,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",14.00,2.00,0.54,0.00,0.43,0.00,1.02,3.00,0.00,97.00,19.00,0.00,16.00,0.00,62.00
2025,5,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",4904.00,1286.00,263.18,67.91,253.40,1.73,699.79,164.00,23.00,119573.00,40780.00,7067.00,12747.00,77.00,58902.00
2025,5,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3537.00,1060.00,188.80,49.55,392.83,2.13,426.68,184.00,17.00,99847.00,27966.00,7622.00,23554.00,58.00,40647.00
2025,5,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1288.00,379.00,74.77,43.89,93.85,1.22,165.28,94.00,6.00,45554.00,10582.00,5915.00,6237.00,66.00,22754.00
2025,5,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",100.00,21.00,5.94,1.95,1.69,0.00,11.41,6.00,0.00,1740.00,728.00,260.00,92.00,0.00,660.00
2025,5,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",146.00,39.00,13.38,0.47,6.70,0.01,18.44,5.00,0.00,2735.00,746.00,67.00,392.00,1.00,1529.00
2025,5,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,37.00,0.00,0.00
2025,5,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",61.00,15.00,5.87,0.00,4.22,0.00,4.91,3.00,1.00,802.00,311.00,0.00,210.00,0.00,281.00
2025,5,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1440.00,432.00,96.50,18.37,134.02,0.03,183.08,69.00,5.00,45247.00,18585.00,1148.00,7429.00,5.00,18080.00
2025,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",791.00,217.00,122.56,67.63,25.94,0.00,0.87,7.00,1.00,18873.00,11058.00,6519.00,1211.00,0.00,85.00
2025,5,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",659.00,189.00,117.51,23.13,39.41,0.00,8.95,5.00,0.00,14121.00,8990.00,2193.00,2286.00,0.00,652.00
2025,5,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",311.00,85.00,51.66,16.24,11.82,0.00,5.28,6.00,1.00,5055.00,3107.00,969.00,684.00,0.00,295.00
2025,5,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19.00,6.00,4.28,0.00,1.72,0.00,0.00,0.00,1.00,281.00,176.00,0.00,105.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",6265.00,1762.00,707.79,146.45,711.80,2.84,193.13,91.00,66.00,169497.00,53510.00,21607.00,66576.00,408.00,27396.00
2025,5,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2848.00,690.00,305.27,199.82,123.56,0.81,60.54,137.00,19.00,67445.00,25875.00,25913.00,11138.00,13.00,4506.00
2025,5,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2467.00,320.00,218.17,62.94,28.00,1.00,9.90,4.00,0.00,27375.00,19252.00,5655.00,1723.00,51.00,694.00
2025,5,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",269.00,39.00,28.25,4.05,5.70,0.00,1.00,0.00,0.00,3720.00,2738.00,264.00,394.00,0.00,324.00
2025,5,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1272.00,344.00,159.05,28.06,59.11,0.55,97.23,31.00,1.00,40859.00,18436.00,5016.00,7071.00,46.00,10290.00
2025,5,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",30.00,12.00,3.18,2.39,6.42,0.00,0.00,0.00,1.00,670.00,229.00,66.00,375.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",464.00,107.00,46.39,14.26,34.00,0.00,12.36,2.00,0.00,6765.00,3447.00,713.00,2182.00,0.00,423.00
2025,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3325.00,327.00,201.39,28.37,41.82,0.00,55.42,2.00,1.00,21532.00,15289.00,1564.00,1792.00,0.00,2887.00
2025,5,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",84.00,18.00,9.17,1.83,7.01,0.00,0.00,2.00,0.00,1256.00,550.00,174.00,532.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",186.00,26.00,21.15,1.14,3.71,0.00,0.00,0.00,0.00,1577.00,1168.00,34.00,375.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2107.00,339.00,187.84,66.46,81.41,2.29,1.00,3.00,2.00,27460.00,16013.00,5894.00,5424.00,54.00,75.00
2025,5,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5505.00,1154.00,656.68,60.58,195.43,0.00,241.31,21.00,6.00,96721.00,51022.00,9034.00,17213.00,0.00,19452.00
2025,5,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",5.00,3.00,2.82,0.00,0.18,0.00,0.00,0.00,0.00,133.00,128.00,0.00,5.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2443.00,307.00,203.35,18.12,41.25,0.00,44.28,6.00,4.00,25703.00,18304.00,1762.00,3226.00,0.00,2411.00
2025,5,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",1392.00,271.00,108.44,9.05,73.16,0.00,80.34,7.00,0.00,12298.00,4193.00,511.00,3845.00,0.00,3749.00
2025,5,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2611.00,362.00,211.33,9.25,64.20,0.00,77.22,1.00,0.00,16316.00,9292.00,367.00,2667.00,0.00,3990.00
2025,5,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3112.00,627.00,294.56,13.50,160.89,2.06,155.99,5.00,2.00,38664.00,17561.00,1830.00,8895.00,575.00,9803.00
2025,5,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3095.00,238.00,157.35,16.70,34.35,0.00,29.60,2.00,0.00,16866.00,11733.00,1867.00,1696.00,0.00,1570.00
2025,5,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",27.00,17.00,0.91,0.00,10.17,0.00,5.92,1.00,0.00,1020.00,79.00,0.00,530.00,0.00,411.00
2025,5,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",104.00,26.00,2.95,3.93,13.59,0.00,5.54,0.00,0.00,2823.00,1388.00,307.00,640.00,0.00,488.00
2025,5,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",3296.00,830.00,144.15,62.45,156.13,0.72,466.56,58.00,11.00,85276.00,25054.00,11604.00,7060.00,41.00,41517.00
2025,5,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",871.00,187.00,37.35,4.27,57.73,0.00,87.66,13.00,6.00,15298.00,3413.00,544.00,2372.00,0.00,8969.00
2025,5,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",2104.00,621.00,73.69,30.55,249.11,0.04,267.61,30.00,7.00,58108.00,9330.00,6960.00,14319.00,1.00,27498.00
2025,5,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",220.00,35.00,7.61,0.00,16.71,0.00,10.67,2.00,0.00,2244.00,414.00,0.00,1163.00,0.00,667.00
2025,5,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",493.00,61.00,11.34,0.03,19.22,0.00,30.41,6.00,0.00,3071.00,651.00,2.00,494.00,0.00,1924.00
2025,5,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",29.00,4.00,0.42,0.00,3.58,0.00,0.00,0.00,0.00,71.00,10.00,0.00,61.00,0.00,0.00
2025,5,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",34.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00
2025,5,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",76.00,14.00,3.26,0.00,5.55,0.00,5.19,0.00,0.00,1057.00,459.00,0.00,168.00,0.00,430.00
2025,5,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1815.00,362.00,61.54,3.24,170.31,0.00,126.91,6.00,0.00,16780.00,5295.00,265.00,5454.00,0.00,5766.00
2025,5,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",269.00,53.00,10.54,0.00,25.45,0.00,17.02,0.00,1.00,2929.00,961.00,0.00,1007.00,0.00,961.00
2025,5,QX,Horizon Air,SLC,"Salt Lake City, UT: Salt Lake City International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",596.00,160.00,42.05,4.09,66.30,0.00,47.56,5.00,2.00,10724.00,2774.00,445.00,3264.00,0.00,4241.00
2025,5,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",912.00,242.00,62.54,10.83,100.35,0.00,68.27,14.00,2.00,17217.00,4070.00,813.00,5467.00,0.00,6867.00
2025,5,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",619.00,154.00,40.40,6.82,60.83,0.00,45.94,6.00,3.00,9893.00,2409.00,776.00,2877.00,0.00,3831.00
2025,5,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1119.00,359.00,55.50,17.80,214.99,0.00,70.71,10.00,2.00,24653.00,3803.00,1569.00,12361.00,0.00,6920.00
2025,5,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",357.00,72.00,11.86,4.60,32.30,0.00,23.24,1.00,1.00,3687.00,700.00,491.00,1207.00,0.00,1289.00
2025,5,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",324.00,79.00,24.30,4.71,30.05,0.00,19.94,5.00,0.00,5838.00,1448.00,684.00,1583.00,0.00,2123.00
2025,5,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",637.00,168.00,31.67,11.92,91.55,0.00,32.86,2.00,4.00,10128.00,1416.00,1416.00,4605.00,0.00,2691.00
2025,5,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8934.00,2406.00,424.68,86.95,1517.90,1.00,375.47,46.00,56.00,191523.00,36108.00,8310.00,104429.00,42.00,42634.00
2025,5,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",807.00,252.00,62.56,13.18,104.43,0.00,71.84,9.00,3.00,21003.00,4107.00,1420.00,7457.00,0.00,8019.00
2025,5,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",194.00,36.00,10.24,2.41,6.63,0.00,16.72,3.00,0.00,2279.00,604.00,134.00,183.00,0.00,1358.00
2025,5,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",4984.00,2181.00,226.04,62.01,1607.80,0.00,285.14,151.00,23.00,260257.00,28011.00,10683.00,182823.00,0.00,38740.00
2025,5,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",622.00,162.00,33.84,6.19,69.97,0.00,52.00,9.00,0.00,9884.00,1859.00,562.00,3172.00,0.00,4291.00
2025,5,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",3310.00,694.00,201.37,27.56,282.40,0.00,182.66,22.00,6.00,46466.00,14358.00,1908.00,11695.00,0.00,18505.00
2025,5,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",6301.00,1292.00,315.37,56.44,597.33,0.00,322.86,73.00,14.00,98164.00,24877.00,6617.00,34420.00,0.00,32250.00
2025,5,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1275.00,270.00,82.34,11.61,93.84,0.00,82.20,6.00,3.00,16281.00,4396.00,924.00,4000.00,0.00,6961.00
2025,5,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2480.00,390.00,127.81,22.67,119.35,0.00,120.17,15.00,1.00,25899.00,8790.00,1946.00,4371.00,0.00,10792.00
2025,5,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",816.00,250.00,42.82,20.65,143.62,0.00,42.91,4.00,5.00,20563.00,3725.00,2572.00,10348.00,0.00,3918.00
2025,5,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1213.00,289.00,75.82,10.06,129.72,0.00,73.40,13.00,11.00,20239.00,5283.00,911.00,6746.00,0.00,7299.00
2025,5,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",531.00,132.00,36.64,7.20,56.00,0.00,32.16,5.00,1.00,8930.00,1977.00,520.00,2981.00,0.00,3452.00
2025,5,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",418.00,138.00,35.58,8.62,45.82,0.00,47.98,2.00,0.00,10198.00,2478.00,1073.00,2323.00,0.00,4324.00
2025,5,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",8265.00,1691.00,398.36,65.96,801.31,0.00,425.37,40.00,12.00,114432.00,32343.00,6985.00,34710.00,0.00,40394.00
2025,5,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",356.00,89.00,28.81,6.71,33.75,0.00,19.73,1.00,0.00,5571.00,1420.00,440.00,1919.00,0.00,1792.00
2025,5,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",900.00,179.00,54.67,12.93,51.52,0.00,59.87,7.00,0.00,12579.00,3472.00,1482.00,2210.00,0.00,5415.00
2025,5,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",904.00,168.00,46.84,9.84,55.91,0.00,55.41,6.00,0.00,10717.00,3495.00,876.00,2041.00,0.00,4305.00
2025,5,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",780.00,145.00,42.83,9.38,40.21,0.00,52.58,1.00,0.00,9328.00,2763.00,833.00,1539.00,0.00,4193.00
2025,5,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4996.00,897.00,294.39,39.72,326.50,0.00,236.38,38.00,3.00,59457.00,23267.00,3354.00,12175.00,0.00,20661.00
2025,5,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",343.00,73.00,22.11,6.53,14.62,0.00,29.74,1.00,1.00,4954.00,957.00,383.00,623.00,0.00,2991.00
2025,5,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",756.00,170.00,47.51,8.45,63.55,0.00,50.50,5.00,1.00,11066.00,2830.00,678.00,2537.00,0.00,5021.00
2025,5,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1618.00,421.00,118.90,9.35,105.62,1.91,185.22,15.00,1.00,25769.00,7086.00,663.00,5951.00,38.00,12031.00
2025,5,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",3300.00,850.00,189.38,19.31,290.57,1.41,349.33,26.00,9.00,51863.00,10617.00,1976.00,15648.00,34.00,23588.00
2025,5,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",5040.00,1052.00,262.49,39.05,246.61,2.32,501.54,42.00,23.00,61255.00,13854.00,3396.00,12281.00,121.00,31603.00
2025,5,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",583.00,212.00,58.78,7.54,72.30,0.00,73.38,1.00,1.00,14013.00,3571.00,721.00,4374.00,0.00,5347.00
2025,5,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6186.00,1246.00,314.49,47.93,308.49,1.32,573.76,20.00,18.00,78509.00,18695.00,4275.00,18900.00,31.00,36608.00
2025,5,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",291.00,105.00,27.16,1.87,24.38,0.00,51.59,0.00,1.00,5828.00,1330.00,98.00,1367.00,0.00,3033.00
2025,5,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1351.00,409.00,80.66,17.30,177.60,0.56,132.89,5.00,7.00,26813.00,5991.00,1344.00,9230.00,32.00,10216.00
2025,5,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7713.00,2397.00,401.85,93.68,1293.28,4.49,603.70,36.00,42.00,165679.00,23935.00,10482.00,93610.00,125.00,37527.00
2025,5,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",347.00,92.00,27.76,3.24,12.58,1.00,47.42,0.00,1.00,5366.00,1438.00,268.00,524.00,17.00,3119.00
2025,5,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",967.00,221.00,66.25,10.48,50.55,0.00,93.72,5.00,1.00,13020.00,4077.00,843.00,1993.00,0.00,6107.00
2025,5,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",114.00,37.00,10.94,0.07,10.10,0.00,15.88,0.00,0.00,1872.00,329.00,5.00,277.00,0.00,1261.00
2025,5,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",7717.00,1457.00,361.80,32.60,321.10,1.40,740.10,27.00,7.00,75908.00,17843.00,2220.00,15324.00,54.00,40467.00
2025,5,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2075.00,473.00,149.80,8.86,49.36,0.92,264.05,4.00,1.00,24424.00,6134.00,553.00,1754.00,17.00,15966.00
2025,5,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",994.00,307.00,84.87,13.24,120.34,1.00,87.55,8.00,6.00,20310.00,5093.00,1068.00,8233.00,68.00,5848.00
2025,5,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3977.00,990.00,203.74,36.40,389.15,2.23,358.48,17.00,50.00,61772.00,13418.00,2818.00,20298.00,70.00,25168.00
2025,5,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",5594.00,1105.00,297.49,33.16,188.10,4.82,581.42,22.00,10.00,70045.00,17609.00,3204.00,11536.00,131.00,37565.00
2025,5,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",460.00,129.00,37.22,6.89,38.71,0.00,46.18,0.00,0.00,9325.00,2979.00,481.00,1832.00,0.00,4033.00
2025,5,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",480.00,137.00,39.45,4.48,31.40,0.00,61.66,2.00,1.00,10065.00,2333.00,383.00,2555.00,0.00,4794.00
2025,5,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",419.00,138.00,35.64,3.01,40.19,0.00,59.17,3.00,1.00,8998.00,2881.00,242.00,1818.00,0.00,4057.00
2025,5,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",398.00,110.00,36.89,4.86,34.52,0.00,33.72,1.00,2.00,6365.00,1794.00,325.00,1994.00,0.00,2252.00
2025,5,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",6123.00,1301.00,320.69,19.35,218.54,0.86,741.56,39.00,4.00,68520.00,16797.00,1651.00,8530.00,36.00,41506.00
2025,5,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2984.00,750.00,201.48,11.28,149.24,1.00,386.99,9.00,1.00,37892.00,10472.00,803.00,4755.00,15.00,21847.00
2025,5,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",593.00,178.00,54.23,1.74,24.34,1.00,96.69,3.00,1.00,8328.00,2149.00,170.00,791.00,15.00,5203.00
2025,5,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",651.00,199.00,58.74,1.81,44.17,0.00,94.28,3.00,0.00,10656.00,2930.00,247.00,2010.00,0.00,5469.00
2025,5,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",961.00,205.00,66.62,1.16,30.46,1.00,105.75,1.00,2.00,11844.00,3801.00,28.00,920.00,38.00,7057.00
2025,5,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",2109.00,466.00,115.32,11.24,98.81,0.00,240.63,3.00,1.00,29651.00,7372.00,687.00,4377.00,0.00,17215.00
2025,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",68.00,14.00,3.86,1.85,4.00,0.00,4.28,2.00,0.00,1951.00,260.00,854.00,249.00,0.00,588.00
2025,5,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",17.00,5.00,2.19,0.23,1.00,0.00,1.58,0.00,0.00,427.00,209.00,24.00,35.00,0.00,159.00
2025,5,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",44.00,17.00,4.50,2.00,7.56,0.00,2.94,1.00,0.00,1139.00,506.00,119.00,257.00,0.00,257.00
2025,5,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",27.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,76.00,22.00,0.00,54.00,0.00,0.00
2025,5,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",92.00,21.00,5.20,0.92,9.29,0.00,5.60,1.00,0.00,1369.00,162.00,88.00,320.00,0.00,799.00
2025,5,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",54.00,12.00,4.22,1.84,2.48,0.00,3.46,4.00,0.00,669.00,168.00,111.00,160.00,0.00,230.00
2025,5,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",134.00,28.00,11.98,3.69,7.91,0.00,4.42,2.00,0.00,1976.00,894.00,208.00,348.00,0.00,526.00
2025,5,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",982.00,206.00,51.84,4.02,61.14,1.00,88.00,23.00,5.00,16587.00,4075.00,430.00,2533.00,169.00,9380.00
2025,5,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2557.00,475.00,111.10,26.97,205.15,0.00,131.78,69.00,7.00,47231.00,8697.00,4882.00,14396.00,0.00,19256.00
2025,5,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",84.00,36.00,9.25,1.25,21.97,0.00,3.54,9.00,0.00,3949.00,887.00,592.00,1950.00,0.00,520.00
2025,5,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",71.00,12.00,3.25,0.00,5.00,0.00,3.75,1.00,1.00,639.00,122.00,0.00,246.00,0.00,271.00
2025,5,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",34.00,9.00,5.15,0.56,2.81,0.00,0.48,0.00,0.00,622.00,412.00,35.00,101.00,0.00,74.00
2025,5,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21.00,2.00,1.76,0.00,0.24,0.00,0.00,2.00,0.00,163.00,159.00,0.00,4.00,0.00,0.00
2025,5,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",28.00,8.00,1.30,2.11,1.81,0.00,2.78,0.00,0.00,717.00,78.00,371.00,88.00,0.00,180.00
2025,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",106.00,24.00,6.62,2.36,7.59,0.00,7.43,1.00,0.00,1325.00,374.00,226.00,331.00,0.00,394.00
2025,5,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",588.00,135.00,20.81,2.93,62.28,0.00,48.98,11.00,3.00,9538.00,1434.00,143.00,3664.00,0.00,4297.00
2025,5,YX,Republic Airline,BOS,"Boston, MA: Logan International",2778.00,783.00,138.50,29.60,414.71,0.23,199.96,33.00,5.00,58742.00,10620.00,2443.00,27589.00,44.00,18046.00
2025,5,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",87.00,24.00,8.38,0.00,7.94,0.00,7.68,0.00,0.00,1770.00,721.00,0.00,454.00,0.00,595.00
2025,5,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",255.00,70.00,22.62,0.27,23.69,0.00,23.42,3.00,0.00,4267.00,1530.00,13.00,1300.00,0.00,1424.00
2025,5,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2238.00,613.00,85.48,16.18,318.12,0.80,192.41,49.00,8.00,42516.00,6861.00,2023.00,17646.00,53.00,15933.00
2025,5,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",464.00,73.00,30.63,1.49,17.35,0.00,23.54,7.00,0.00,5122.00,2374.00,287.00,826.00,0.00,1635.00
2025,5,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1247.00,393.00,27.88,4.01,339.71,0.00,21.39,182.00,2.00,42100.00,4479.00,321.00,34906.00,0.00,2394.00
2025,5,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",965.00,137.00,30.40,4.83,57.05,0.00,44.72,6.00,2.00,9686.00,2017.00,1474.00,2258.00,0.00,3937.00
2025,5,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1271.00,340.00,63.44,5.82,173.39,1.84,95.50,17.00,0.00,25180.00,4192.00,482.00,13007.00,74.00,7425.00
2025,5,YX,Republic Airline,LGA,"New York, NY: LaGuardia",4599.00,1152.00,192.25,49.35,661.39,1.00,248.00,115.00,22.00,94803.00,16214.00,6468.00,47189.00,179.00,24753.00
2025,5,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",93.00,27.00,2.66,1.84,9.95,0.21,12.34,0.00,1.00,2542.00,228.00,245.00,653.00,26.00,1390.00
2025,5,YX,Republic Airline,MIA,"Miami, FL: Miami International",88.00,28.00,6.35,3.66,11.05,0.00,6.93,0.00,0.00,1876.00,477.00,285.00,503.00,0.00,611.00
2025,5,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",101.00,16.00,1.26,0.00,11.71,0.00,3.03,2.00,0.00,977.00,42.00,0.00,669.00,0.00,266.00
2025,5,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",2103.00,293.00,50.30,17.14,130.46,0.49,94.62,12.00,1.00,17908.00,2788.00,1802.00,6029.00,21.00,7268.00
